paises,quantidade,valor,ano,derivado_uva
Reino Unido,0,0,2010,Uvas Passas
Suécia,0,0,2010,Uvas Passas
Turquia,2428575,4111212,2010,Uvas Passas
Uruguai,0,0,2010,Uvas Passas
Uzbequistão,0,0,2010,Uvas Passas
Venezuela,0,0,2010,Uvas Passas
Não consta na tabela,0,0,2010,Uvas Passas
Outros,0,0,2010,Uvas Passas
Total,25919364,50664210,2010,Uvas Passas
Afeganistão,125000,179545,2015,Uvas Passas
África do Sul,1418063,3278109,2015,Uvas Passas
"Alemanha, República Democrática",0,0,2015,Uvas Passas
Arábia Saudita,0,0,2015,Uvas Passas
Argentina,20905602,32341307,2015,Uvas Passas
Austrália,0,0,2015,Uvas Passas
Bélgica,0,0,2015,Uvas Passas
Chile,747700,1522661,2015,Uvas Passas
China,0,0,2015,Uvas Passas
China Continental,0,0,2015,Uvas Passas
Cingapura,0,0,2015,Uvas Passas
Costa Rica,0,0,2015,Uvas Passas
Emirados,40000,95856,2015,Uvas Passas
Espanha,0,0,2015,Uvas Passas
Estados Unidos,350138,1034494,2015,Uvas Passas
França,658,4705,2015,Uvas Passas
Grécia,0,0,2015,Uvas Passas
Guiana Britânica,0,0,2015,Uvas Passas
Índia,57000,60717,2015,Uvas Passas
Irã,184500,418722,2015,Uvas Passas
Itália,0,0,2015,Uvas Passas
Japão,0,0,2015,Uvas Passas
México,0,0,2015,Uvas Passas
Países Baixos,0,0,2015,Uvas Passas
Paraguai,0,0,2015,Uvas Passas
Peru,0,0,2015,Uvas Passas
Portugal,250,445,2015,Uvas Passas
Reino Unido,25,426,2015,Uvas Passas
Suécia,0,0,2015,Uvas Passas
Turquia,1006000,1666760,2015,Uvas Passas
Uruguai,0,0,2015,Uvas Passas
Uzbequistão,0,0,2015,Uvas Passas
Venezuela,0,0,2015,Uvas Passas
Não consta na tabela,0,0,2015,Uvas Passas
Outros,0,0,2015,Uvas Passas
Total,24834936,40603747,2015,Uvas Passas
Afeganistão,0,484,2021,Uvas Passas
África do Sul,327000,531327,2021,Uvas Passas
"Alemanha, República Democrática",0,0,2021,Uvas Passas
Arábia Saudita,0,0,2021,Uvas Passas
Argentina,24015825,33337604,2021,Uvas Passas
Austrália,0,0,2021,Uvas Passas
Bélgica,0,0,2021,Uvas Passas
Chile,225630,462855,2021,Uvas Passas
China,110,76,2021,Uvas Passas
China Continental,0,0,2021,Uvas Passas
Cingapura,0,0,2021,Uvas Passas
Costa Rica,0,0,2021,Uvas Passas
Emirados,0,0,2021,Uvas Passas
Espanha,0,0,2021,Uvas Passas
Estados Unidos,109043,325880,2021,Uvas Passas
França,0,0,2021,Uvas Passas
Grécia,0,0,2021,Uvas Passas
Guiana Britânica,0,0,2021,Uvas Passas
Índia,577250,504532,2021,Uvas Passas
Irã,514700,843794,2021,Uvas Passas
Itália,0,0,2021,Uvas Passas
Japão,0,0,2021,Uvas Passas
México,0,0,2021,Uvas Passas
Países Baixos,0,0,2021,Uvas Passas
Paraguai,0,0,2021,Uvas Passas
Peru,0,0,2021,Uvas Passas
Portugal,0,0,2021,Uvas Passas
Reino Unido,0,0,2021,Uvas Passas
Suécia,0,0,2021,Uvas Passas
Turquia,186000,311165,2021,Uvas Passas
Uruguai,0,0,2021,Uvas Passas
Uzbequistão,0,0,2021,Uvas Passas
Venezuela,0,0,2021,Uvas Passas
Não consta na tabela,0,0,2021,Uvas Passas
Outros,0,0,2021,Uvas Passas
Total,25955558,36317717,2021,Uvas Passas
Afeganistão,0,0,2022,Uvas Passas
África do Sul,657826,1266633,2022,Uvas Passas
"Alemanha, República Democrática",0,0,2022,Uvas Passas
Arábia Saudita,0,0,2022,Uvas Passas
Argentina,20829418,35659325,2022,Uvas Passas
Austrália,0,0,2022,Uvas Passas
Bélgica,0,0,2022,Uvas Passas
Chile,3584100,5524707,2022,Uvas Passas
China,0,0,2022,Uvas Passas
China Continental,0,0,2022,Uvas Passas
Cingapura,0,0,2022,Uvas Passas
Costa Rica,49000,95550,2022,Uvas Passas
Emirados,0,0,2022,Uvas Passas
Espanha,0,0,2022,Uvas Passas
Estados Unidos,115517,380380,2022,Uvas Passas
França,0,0,2022,Uvas Passas
Grécia,0,0,2022,Uvas Passas
Guiana Britânica,0,0,2022,Uvas Passas
Índia,2767840,2568914,2022,Uvas Passas
Irã,403000,948438,2022,Uvas Passas
Itália,0,0,2022,Uvas Passas
Japão,0,0,2022,Uvas Passas
México,0,0,2022,Uvas Passas
Países Baixos,0,0,2022,Uvas Passas
Paraguai,0,0,2022,Uvas Passas
Peru,0,0,2022,Uvas Passas
Portugal,0,0,2022,Uvas Passas
Reino Unido,0,0,2022,Uvas Passas
Suécia,0,0,2022,Uvas Passas
Turquia,1477000,2602207,2022,Uvas Passas
Uruguai,0,0,2022,Uvas Passas
Uzbequistão,132000,165492,2022,Uvas Passas
Venezuela,0,0,2022,Uvas Passas
Não consta na tabela,0,0,2022,Uvas Passas
Outros,0,0,2022,Uvas Passas
Total,30015701,49211646,2022,Uvas Passas
Afeganistão,0,0,2020,Uvas Passas
África do Sul,616688,1433381,2020,Uvas Passas
"Alemanha, República Democrática",0,0,2020,Uvas Passas
Arábia Saudita,0,0,2020,Uvas Passas
Argentina,24992502,36743996,2020,Uvas Passas
Austrália,0,0,2020,Uvas Passas
Bélgica,0,0,2020,Uvas Passas
Chile,286774,567197,2020,Uvas Passas
China,172000,178472,2020,Uvas Passas
China Continental,0,0,2020,Uvas Passas
Cingapura,0,0,2020,Uvas Passas
Costa Rica,0,0,2020,Uvas Passas
Emirados,0,0,2020,Uvas Passas
Espanha,0,0,2020,Uvas Passas
Estados Unidos,105360,266627,2020,Uvas Passas
França,0,0,2020,Uvas Passas
Grécia,0,0,2020,Uvas Passas
Guiana Britânica,0,0,2020,Uvas Passas
Índia,883000,813317,2020,Uvas Passas
Irã,435600,927189,2020,Uvas Passas
Itália,0,0,2020,Uvas Passas
Japão,0,0,2020,Uvas Passas
México,0,0,2020,Uvas Passas
Países Baixos,0,0,2020,Uvas Passas
Paraguai,0,0,2020,Uvas Passas
Peru,0,0,2020,Uvas Passas
Portugal,0,0,2020,Uvas Passas
Reino Unido,0,0,2020,Uvas Passas
Suécia,0,0,2020,Uvas Passas
Turquia,607780,1210554,2020,Uvas Passas
Uruguai,25000,35866,2020,Uvas Passas
Uzbequistão,397030,450389,2020,Uvas Passas
Venezuela,0,0,2020,Uvas Passas
Não consta na tabela,0,0,2020,Uvas Passas
Outros,0,0,2020,Uvas Passas
Total,28521734,42626988,2020,Uvas Passas
Afeganistão,0,0,2017,Uvas Passas
África do Sul,370500,942442,2017,Uvas Passas
"Alemanha, República Democrática",0,0,2017,Uvas Passas
Arábia Saudita,0,0,2017,Uvas Passas
Argentina,19742996,34422405,2017,Uvas Passas
Austrália,0,0,2017,Uvas Passas
Bélgica,0,0,2017,Uvas Passas
Chile,483305,971604,2017,Uvas Passas
China,0,0,2017,Uvas Passas
China Continental,53000,65028,2017,Uvas Passas
Cingapura,0,0,2017,Uvas Passas
Costa Rica,0,0,2017,Uvas Passas
Emirados,0,0,2017,Uvas Passas
Espanha,0,0,2017,Uvas Passas
Estados Unidos,257670,671036,2017,Uvas Passas
França,0,0,2017,Uvas Passas
Grécia,1950,4287,2017,Uvas Passas
Guiana Britânica,0,0,2017,Uvas Passas
Índia,397130,476398,2017,Uvas Passas
Irã,1194500,1975882,2017,Uvas Passas
Itália,0,0,2017,Uvas Passas
Japão,0,0,2017,Uvas Passas
México,0,0,2017,Uvas Passas
Países Baixos,0,0,2017,Uvas Passas
Paraguai,0,0,2017,Uvas Passas
Peru,10,10,2017,Uvas Passas
Portugal,0,0,2017,Uvas Passas
Reino Unido,66,1494,2017,Uvas Passas
Suécia,0,0,2017,Uvas Passas
Turquia,2834805,4001169,2017,Uvas Passas
Uruguai,0,0,2017,Uvas Passas
Uzbequistão,0,0,2017,Uvas Passas
Venezuela,0,0,2017,Uvas Passas
Não consta na tabela,0,0,2017,Uvas Passas
Outros,0,0,2017,Uvas Passas
Total,25335932,43531755,2017,Uvas Passas
Afeganistão,0,0,2023,Uvas Passas
África do Sul,151500,397825,2023,Uvas Passas
"Alemanha, República Democrática",0,0,2023,Uvas Passas
Arábia Saudita,0,0,2023,Uvas Passas
Argentina,19758017,36404746,2023,Uvas Passas
Austrália,0,0,2023,Uvas Passas
Bélgica,0,0,2023,Uvas Passas
Chile,4411180,7107544,2023,Uvas Passas
China,72000,111390,2023,Uvas Passas
China Continental,0,0,2023,Uvas Passas
Cingapura,0,0,2023,Uvas Passas
Costa Rica,0,0,2023,Uvas Passas
Emirados,0,0,2023,Uvas Passas
Espanha,0,0,2023,Uvas Passas
Estados Unidos,7578,58262,2023,Uvas Passas
França,0,0,2023,Uvas Passas
Grécia,0,0,2023,Uvas Passas
Guiana Britânica,0,0,2023,Uvas Passas
Índia,1293900,1379545,2023,Uvas Passas
Irã,786500,1832934,2023,Uvas Passas
Itália,0,0,2023,Uvas Passas
Japão,0,0,2023,Uvas Passas
México,0,0,2023,Uvas Passas
Países Baixos,0,0,2023,Uvas Passas
Paraguai,0,0,2023,Uvas Passas
Peru,25000,40630,2023,Uvas Passas
Portugal,0,0,2023,Uvas Passas
Reino Unido,0,0,2023,Uvas Passas
Suécia,0,0,2023,Uvas Passas
Turquia,2621500,4152236,2023,Uvas Passas
Uruguai,0,0,2023,Uvas Passas
Uzbequistão,2045600,2433719,2023,Uvas Passas
Venezuela,0,0,2023,Uvas Passas
Não consta na tabela,0,0,2023,Uvas Passas
Outros,0,0,2023,Uvas Passas
Total,31172775,53918831,2023,Uvas Passas
Afeganistão,0,0,2016,Uvas Passas
África do Sul,617500,1487082,2016,Uvas Passas
"Alemanha, República Democrática",0,0,2016,Uvas Passas
Arábia Saudita,0,0,2016,Uvas Passas
Argentina,23280908,34643821,2016,Uvas Passas
Austrália,0,0,2016,Uvas Passas
Bélgica,0,0,2016,Uvas Passas
Chile,365670,613554,2016,Uvas Passas
China,0,0,2016,Uvas Passas
China Continental,0,0,2016,Uvas Passas
Cingapura,0,0,2016,Uvas Passas
Costa Rica,0,0,2016,Uvas Passas
Emirados,0,0,2016,Uvas Passas
Espanha,0,0,2016,Uvas Passas
Estados Unidos,236134,636045,2016,Uvas Passas
França,0,0,2016,Uvas Passas
Grécia,4000,9248,2016,Uvas Passas
Guiana Britânica,0,0,2016,Uvas Passas
Índia,162000,346815,2016,Uvas Passas
Irã,493000,1113453,2016,Uvas Passas
Itália,0,0,2016,Uvas Passas
Japão,0,0,2016,Uvas Passas
México,0,0,2016,Uvas Passas
Países Baixos,0,0,2016,Uvas Passas
Paraguai,0,0,2016,Uvas Passas
Peru,0,0,2016,Uvas Passas
Portugal,0,0,2016,Uvas Passas
Reino Unido,21,402,2016,Uvas Passas
Suécia,0,0,2016,Uvas Passas
Turquia,2386092,3162573,2016,Uvas Passas
Uruguai,0,0,2016,Uvas Passas
Uzbequistão,0,0,2016,Uvas Passas
Venezuela,0,0,2016,Uvas Passas
Não consta na tabela,0,0,2016,Uvas Passas
Outros,0,0,2016,Uvas Passas
Total,27545325,42012993,2016,Uvas Passas
Afeganistão,40000,65452,2019,Uvas Passas
África do Sul,270875,763921,2019,Uvas Passas
"Alemanha, República Democrática",0,0,2019,Uvas Passas
Arábia Saudita,0,0,2019,Uvas Passas
Argentina,24135143,48810789,2019,Uvas Passas
Austrália,0,0,2019,Uvas Passas
Bélgica,0,0,2019,Uvas Passas
Chile,384437,1096176,2019,Uvas Passas
China,0,0,2019,Uvas Passas
China Continental,934000,1352954,2019,Uvas Passas
Cingapura,0,0,2019,Uvas Passas
Costa Rica,0,0,2019,Uvas Passas
Emirados,0,0,2019,Uvas Passas
Espanha,1,24,2019,Uvas Passas
Estados Unidos,90132,345044,2019,Uvas Passas
França,0,0,2019,Uvas Passas
Grécia,0,0,2019,Uvas Passas
Guiana Britânica,0,0,2019,Uvas Passas
Índia,481000,677056,2019,Uvas Passas
Irã,646000,1369316,2019,Uvas Passas
Itália,0,0,2019,Uvas Passas
Japão,0,0,2019,Uvas Passas
México,0,0,2019,Uvas Passas
Países Baixos,0,0,2019,Uvas Passas
Paraguai,0,0,2019,Uvas Passas
Peru,0,0,2019,Uvas Passas
Portugal,0,2,2019,Uvas Passas
Reino Unido,11,209,2019,Uvas Passas
Suécia,0,0,2019,Uvas Passas
Turquia,427590,865709,2019,Uvas Passas
Uruguai,0,0,2019,Uvas Passas
Uzbequistão,399630,624285,2019,Uvas Passas
Venezuela,0,0,2019,Uvas Passas
Não consta na tabela,0,0,2019,Uvas Passas
Outros,0,0,2019,Uvas Passas
Total,27808819,55970937,2019,Uvas Passas
Afeganistão,0,0,2018,Uvas Passas
África do Sul,1089700,3106052,2018,Uvas Passas
"Alemanha, República Democrática",0,0,2018,Uvas Passas
Arábia Saudita,0,0,2018,Uvas Passas
Argentina,23564519,43501396,2018,Uvas Passas
Austrália,0,0,2018,Uvas Passas
Bélgica,0,0,2018,Uvas Passas
Chile,127231,290772,2018,Uvas Passas
China,0,0,2018,Uvas Passas
China Continental,224165,279253,2018,Uvas Passas
Cingapura,0,0,2018,Uvas Passas
Costa Rica,0,0,2018,Uvas Passas
Emirados,0,0,2018,Uvas Passas
Espanha,0,0,2018,Uvas Passas
Estados Unidos,42859,244215,2018,Uvas Passas
França,0,0,2018,Uvas Passas
Grécia,1600,5156,2018,Uvas Passas
Guiana Britânica,0,0,2018,Uvas Passas
Índia,736700,1007031,2018,Uvas Passas
Irã,340000,817941,2018,Uvas Passas
Itália,0,0,2018,Uvas Passas
Japão,0,0,2018,Uvas Passas
México,0,0,2018,Uvas Passas
Países Baixos,0,0,2018,Uvas Passas
Paraguai,0,0,2018,Uvas Passas
Peru,0,0,2018,Uvas Passas
Portugal,0,0,2018,Uvas Passas
Reino Unido,20,461,2018,Uvas Passas
Suécia,0,0,2018,Uvas Passas
Turquia,262616,494370,2018,Uvas Passas
Uruguai,0,0,2018,Uvas Passas
Uzbequistão,0,0,2018,Uvas Passas
Venezuela,0,0,2018,Uvas Passas
Não consta na tabela,0,0,2018,Uvas Passas
Outros,0,0,2018,Uvas Passas
Total,26389410,49746647,2018,Uvas Passas
Afeganistão,0,0,1998,Uvas Passas
África do Sul,178585,341606,1998,Uvas Passas
"Alemanha, República Democrática",143,101,1998,Uvas Passas
Arábia Saudita,0,0,1998,Uvas Passas
Argentina,4237403,6256924,1998,Uvas Passas
Austrália,0,0,1998,Uvas Passas
Bélgica,0,0,1998,Uvas Passas
Chile,4033736,6056881,1998,Uvas Passas
China,0,0,1998,Uvas Passas
China Continental,0,0,1998,Uvas Passas
Cingapura,0,0,1998,Uvas Passas
Costa Rica,0,0,1998,Uvas Passas
Emirados,17420,26546,1998,Uvas Passas
Espanha,6004,25691,1998,Uvas Passas
Estados Unidos,1306508,2037588,1998,Uvas Passas
França,19510,33593,1998,Uvas Passas
Grécia,138000,151548,1998,Uvas Passas
Guiana Britânica,0,0,1998,Uvas Passas
Índia,0,0,1998,Uvas Passas
Irã,16500,23475,1998,Uvas Passas
Itália,0,0,1998,Uvas Passas
Japão,0,0,1998,Uvas Passas
México,156160,219099,1998,Uvas Passas
Países Baixos,0,0,1998,Uvas Passas
Paraguai,0,0,1998,Uvas Passas
Peru,0,0,1998,Uvas Passas
Portugal,0,0,1998,Uvas Passas
Reino Unido,0,0,1998,Uvas Passas
Suécia,0,0,1998,Uvas Passas
Turquia,5336758,5591214,1998,Uvas Passas
Uruguai,0,0,1998,Uvas Passas
Uzbequistão,0,0,1998,Uvas Passas
Venezuela,40,14,1998,Uvas Passas
Não consta na tabela,0,0,1998,Uvas Passas
Outros,0,0,1998,Uvas Passas
Total,15446767,20764280,1998,Uvas Passas
Africa do Sul,0,0,1974,Suco de Uva
Alemanha,0,0,1974,Suco de Uva
Argentina,10200,3500,1974,Suco de Uva
Austria,0,0,1974,Suco de Uva
Canadá,0,0,1974,Suco de Uva
"Coreia do Sul, República",0,0,1974,Suco de Uva
"Coreia do Norte, República",0,0,1974,Suco de Uva
Chile,0,0,1974,Suco de Uva
China,0,0,1974,Suco de Uva
Dinamarca,0,0,1974,Suco de Uva
Espanha,0,0,1974,Suco de Uva
Estados Unidos,731,406,1974,Suco de Uva
França,0,0,1974,Suco de Uva
Guiana,0,0,1974,Suco de Uva
Israel,18,8,1974,Suco de Uva
itália,0,0,1974,Suco de Uva
Japão,0,0,1974,Suco de Uva
Líbano,0,0,1974,Suco de Uva
México,0,0,1974,Suco de Uva
Países Baixos,0,0,1974,Suco de Uva
Panamá,0,0,1974,Suco de Uva
Peru,0,0,1974,Suco de Uva
Portugal,0,0,1974,Suco de Uva
Reino Unido,0,0,1974,Suco de Uva
Taiwan,0,0,1974,Suco de Uva
Turquia,0,0,1974,Suco de Uva
Uruguai,0,0,1974,Suco de Uva
Venezuela,0,0,1974,Suco de Uva
Outros,0,0,1974,Suco de Uva
Total,10949,3914,1974,Suco de Uva
Africa do Sul,0,0,1971,Suco de Uva
Alemanha,0,0,1971,Suco de Uva
Argentina,0,0,1971,Suco de Uva
Austria,0,0,1971,Suco de Uva
Canadá,0,0,1971,Suco de Uva
"Coreia do Sul, República",0,0,1971,Suco de Uva
"Coreia do Norte, República",0,0,1971,Suco de Uva
Chile,0,0,1971,Suco de Uva
China,0,0,1971,Suco de Uva
Dinamarca,34,16,1971,Suco de Uva
Espanha,0,0,1971,Suco de Uva
Estados Unidos,210,777,1971,Suco de Uva
França,81,48,1971,Suco de Uva
Guiana,0,0,1971,Suco de Uva
Israel,0,0,1971,Suco de Uva
itália,0,0,1971,Suco de Uva
Japão,0,0,1971,Suco de Uva
Líbano,0,0,1971,Suco de Uva
México,0,0,1971,Suco de Uva
Países Baixos,0,0,1971,Suco de Uva
Panamá,0,0,1971,Suco de Uva
Peru,0,0,1971,Suco de Uva
Portugal,160,109,1971,Suco de Uva
Reino Unido,0,0,1971,Suco de Uva
Taiwan,0,0,1971,Suco de Uva
Turquia,0,0,1971,Suco de Uva
Uruguai,0,0,1971,Suco de Uva
Venezuela,0,0,1971,Suco de Uva
Outros,0,0,1971,Suco de Uva
Total,485,950,1971,Suco de Uva
Africa do Sul,0,0,1977,Suco de Uva
Alemanha,0,0,1977,Suco de Uva
Argentina,0,0,1977,Suco de Uva
Austria,0,0,1977,Suco de Uva
Canadá,0,0,1977,Suco de Uva
"Coreia do Sul, República",0,0,1977,Suco de Uva
"Coreia do Norte, República",0,0,1977,Suco de Uva
Chile,0,0,1977,Suco de Uva
China,0,0,1977,Suco de Uva
Dinamarca,0,0,1977,Suco de Uva
Espanha,0,0,1977,Suco de Uva
Estados Unidos,0,0,1977,Suco de Uva
França,0,0,1977,Suco de Uva
Guiana,0,0,1977,Suco de Uva
Israel,0,0,1977,Suco de Uva
itália,0,0,1977,Suco de Uva
Japão,0,0,1977,Suco de Uva
Líbano,0,0,1977,Suco de Uva
México,0,0,1977,Suco de Uva
Países Baixos,0,0,1977,Suco de Uva
Panamá,0,0,1977,Suco de Uva
Peru,0,0,1977,Suco de Uva
Portugal,0,0,1977,Suco de Uva
Reino Unido,0,0,1977,Suco de Uva
Taiwan,0,0,1977,Suco de Uva
Turquia,0,0,1977,Suco de Uva
Uruguai,0,0,1977,Suco de Uva
Venezuela,0,0,1977,Suco de Uva
Outros,0,0,1977,Suco de Uva
Total,0,0,1977,Suco de Uva
Africa do Sul,0,0,1975,Suco de Uva
Alemanha,5,1,1975,Suco de Uva
Argentina,6,5,1975,Suco de Uva
Austria,0,0,1975,Suco de Uva
Canadá,0,0,1975,Suco de Uva
"Coreia do Sul, República",0,0,1975,Suco de Uva
"Coreia do Norte, República",0,0,1975,Suco de Uva
Chile,0,0,1975,Suco de Uva
China,0,0,1975,Suco de Uva
Dinamarca,0,0,1975,Suco de Uva
Espanha,0,0,1975,Suco de Uva
Estados Unidos,3364,859,1975,Suco de Uva
França,0,0,1975,Suco de Uva
Guiana,0,0,1975,Suco de Uva
Israel,225,112,1975,Suco de Uva
itália,0,0,1975,Suco de Uva
Japão,0,0,1975,Suco de Uva
Líbano,0,0,1975,Suco de Uva
México,0,0,1975,Suco de Uva
Países Baixos,0,0,1975,Suco de Uva
Panamá,0,0,1975,Suco de Uva
Peru,0,0,1975,Suco de Uva
Portugal,0,0,1975,Suco de Uva
Reino Unido,0,0,1975,Suco de Uva
Taiwan,0,0,1975,Suco de Uva
Turquia,0,0,1975,Suco de Uva
Uruguai,0,0,1975,Suco de Uva
Venezuela,0,0,1975,Suco de Uva
Outros,0,0,1975,Suco de Uva
Total,3600,977,1975,Suco de Uva
Africa do Sul,0,0,1970,Suco de Uva
Alemanha,0,0,1970,Suco de Uva
Argentina,0,0,1970,Suco de Uva
Austria,0,0,1970,Suco de Uva
Canadá,0,0,1970,Suco de Uva
"Coreia do Sul, República",0,0,1970,Suco de Uva
"Coreia do Norte, República",0,0,1970,Suco de Uva
Chile,0,0,1970,Suco de Uva
China,0,0,1970,Suco de Uva
Dinamarca,0,0,1970,Suco de Uva
Espanha,0,0,1970,Suco de Uva
Estados Unidos,0,0,1970,Suco de Uva
França,0,0,1970,Suco de Uva
Guiana,0,0,1970,Suco de Uva
Israel,0,0,1970,Suco de Uva
itália,0,0,1970,Suco de Uva
Japão,0,0,1970,Suco de Uva
Líbano,0,0,1970,Suco de Uva
México,0,0,1970,Suco de Uva
Países Baixos,0,0,1970,Suco de Uva
Panamá,0,0,1970,Suco de Uva
Peru,0,0,1970,Suco de Uva
Portugal,0,0,1970,Suco de Uva
Reino Unido,0,0,1970,Suco de Uva
Taiwan,0,0,1970,Suco de Uva
Turquia,0,0,1970,Suco de Uva
Uruguai,0,0,1970,Suco de Uva
Venezuela,0,0,1970,Suco de Uva
Outros,0,0,1970,Suco de Uva
Total,0,0,1970,Suco de Uva
Africa do Sul,0,0,1978,Suco de Uva
Alemanha,0,0,1978,Suco de Uva
Argentina,2790,2850,1978,Suco de Uva
Austria,0,0,1978,Suco de Uva
Canadá,0,0,1978,Suco de Uva
"Coreia do Sul, República",0,0,1978,Suco de Uva
"Coreia do Norte, República",0,0,1978,Suco de Uva
Chile,0,0,1978,Suco de Uva
China,0,0,1978,Suco de Uva
Dinamarca,0,0,1978,Suco de Uva
Espanha,0,0,1978,Suco de Uva
Estados Unidos,0,0,1978,Suco de Uva
França,0,0,1978,Suco de Uva
Guiana,0,0,1978,Suco de Uva
Israel,0,0,1978,Suco de Uva
itália,0,0,1978,Suco de Uva
Japão,0,0,1978,Suco de Uva
Líbano,0,0,1978,Suco de Uva
México,0,0,1978,Suco de Uva
Países Baixos,0,0,1978,Suco de Uva
Panamá,0,0,1978,Suco de Uva
Peru,0,0,1978,Suco de Uva
Portugal,0,0,1978,Suco de Uva
Reino Unido,0,0,1978,Suco de Uva
Taiwan,0,0,1978,Suco de Uva
Turquia,0,0,1978,Suco de Uva
Uruguai,0,0,1978,Suco de Uva
Venezuela,0,0,1978,Suco de Uva
Outros,0,0,1978,Suco de Uva
Total,2790,2850,1978,Suco de Uva
Africa do Sul,0,0,1973,Suco de Uva
Alemanha,0,0,1973,Suco de Uva
Argentina,3600,1350,1973,Suco de Uva
Austria,0,0,1973,Suco de Uva
Canadá,0,0,1973,Suco de Uva
"Coreia do Sul, República",0,0,1973,Suco de Uva
"Coreia do Norte, República",0,0,1973,Suco de Uva
Chile,0,0,1973,Suco de Uva
China,0,0,1973,Suco de Uva
Dinamarca,80,38,1973,Suco de Uva
Espanha,0,0,1973,Suco de Uva
Estados Unidos,7,7,1973,Suco de Uva
França,27,36,1973,Suco de Uva
Guiana,35,12,1973,Suco de Uva
Israel,0,0,1973,Suco de Uva
itália,0,0,1973,Suco de Uva
Japão,0,0,1973,Suco de Uva
Líbano,0,0,1973,Suco de Uva
México,0,0,1973,Suco de Uva
Países Baixos,0,0,1973,Suco de Uva
Panamá,0,0,1973,Suco de Uva
Peru,0,0,1973,Suco de Uva
Portugal,1402,732,1973,Suco de Uva
Reino Unido,244,129,1973,Suco de Uva
Taiwan,0,0,1973,Suco de Uva
Turquia,0,0,1973,Suco de Uva
Uruguai,0,0,1973,Suco de Uva
Venezuela,127,185,1973,Suco de Uva
Outros,0,0,1973,Suco de Uva
Total,5522,2489,1973,Suco de Uva
Africa do Sul,0,0,1976,Suco de Uva
Alemanha,0,0,1976,Suco de Uva
Argentina,0,0,1976,Suco de Uva
Austria,0,0,1976,Suco de Uva
Canadá,0,0,1976,Suco de Uva
"Coreia do Sul, República",0,0,1976,Suco de Uva
"Coreia do Norte, República",0,0,1976,Suco de Uva
Chile,0,0,1976,Suco de Uva
China,0,0,1976,Suco de Uva
Dinamarca,0,0,1976,Suco de Uva
Espanha,0,0,1976,Suco de Uva
Estados Unidos,3265,742,1976,Suco de Uva
França,0,0,1976,Suco de Uva
Guiana,0,0,1976,Suco de Uva
Israel,405,225,1976,Suco de Uva
itália,0,0,1976,Suco de Uva
Japão,0,0,1976,Suco de Uva
Líbano,0,0,1976,Suco de Uva
México,0,0,1976,Suco de Uva
Países Baixos,0,0,1976,Suco de Uva
Panamá,0,0,1976,Suco de Uva
Peru,0,0,1976,Suco de Uva
Portugal,0,0,1976,Suco de Uva
Reino Unido,0,0,1976,Suco de Uva
Taiwan,0,0,1976,Suco de Uva
Turquia,0,0,1976,Suco de Uva
Uruguai,15000,4500,1976,Suco de Uva
Venezuela,0,0,1976,Suco de Uva
Outros,0,0,1976,Suco de Uva
Total,18670,5467,1976,Suco de Uva
Africa do Sul,0,0,1979,Suco de Uva
Alemanha,0,0,1979,Suco de Uva
Argentina,0,0,1979,Suco de Uva
Austria,0,0,1979,Suco de Uva
Canadá,0,0,1979,Suco de Uva
"Coreia do Sul, República",0,0,1979,Suco de Uva
"Coreia do Norte, República",0,0,1979,Suco de Uva
Chile,0,0,1979,Suco de Uva
China,0,0,1979,Suco de Uva
Dinamarca,49,64,1979,Suco de Uva
Espanha,0,0,1979,Suco de Uva
Estados Unidos,0,0,1979,Suco de Uva
França,0,0,1979,Suco de Uva
Guiana,0,0,1979,Suco de Uva
Israel,0,0,1979,Suco de Uva
itália,0,0,1979,Suco de Uva
Japão,0,0,1979,Suco de Uva
Líbano,0,0,1979,Suco de Uva
México,0,0,1979,Suco de Uva
Países Baixos,0,0,1979,Suco de Uva
Panamá,0,0,1979,Suco de Uva
Peru,0,0,1979,Suco de Uva
Portugal,0,0,1979,Suco de Uva
Reino Unido,0,0,1979,Suco de Uva
Taiwan,0,0,1979,Suco de Uva
Turquia,0,0,1979,Suco de Uva
Uruguai,0,0,1979,Suco de Uva
Venezuela,0,0,1979,Suco de Uva
Outros,0,0,1979,Suco de Uva
Total,49,64,1979,Suco de Uva
Africa do Sul,0,0,1972,Suco de Uva
Alemanha,0,0,1972,Suco de Uva
Argentina,0,0,1972,Suco de Uva
Austria,0,0,1972,Suco de Uva
Canadá,0,0,1972,Suco de Uva
"Coreia do Sul, República",0,0,1972,Suco de Uva
"Coreia do Norte, República",0,0,1972,Suco de Uva
Chile,0,0,1972,Suco de Uva
China,0,0,1972,Suco de Uva
Dinamarca,20,8,1972,Suco de Uva
Espanha,0,0,1972,Suco de Uva
Estados Unidos,0,0,1972,Suco de Uva
França,36,32,1972,Suco de Uva
Guiana,0,0,1972,Suco de Uva
Israel,0,0,1972,Suco de Uva
itália,0,0,1972,Suco de Uva
Japão,0,0,1972,Suco de Uva
Líbano,0,0,1972,Suco de Uva
México,0,0,1972,Suco de Uva
Países Baixos,0,0,1972,Suco de Uva
Panamá,0,0,1972,Suco de Uva
Peru,0,0,1972,Suco de Uva
Portugal,125,82,1972,Suco de Uva
Reino Unido,458,189,1972,Suco de Uva
Taiwan,0,0,1972,Suco de Uva
Turquia,0,0,1972,Suco de Uva
Uruguai,0,0,1972,Suco de Uva
